operation,property_type,place_with_parent_names,lat-lon,price,currency,price_aprox_local_currency,price_aprox_usd,surface_total_in_m2,surface_covered_in_m2,price_usd_per_m2,price_per_m2,floor,rooms,expenses,properati_url
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Tigre|,"-34.38404,-58.703987",3585437,ARS,3575485.57,235812.64,142,142,1660.652394,25249.55634,,,,http://tigre.properati.com.ar/12vua_venta_departamentos_tigre_baulera_jardin_parrilla_terraza_luminoso_vista_garage_tenis_amenities_placard_syrah-global_di8
sell,store,|Argentina|Bs.As. G.B.A. Zona Oeste|Tres de Febrero|Ciudadela|,,170000,USD,2577608,170000,,215,,790.6976744,,,,http://ciudadela.properati.com.ar/yqa2_venta_local_ciudadela_deramo-inmobiliaria
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Ramos Mejía|,,,,,,,160,,,,4,,http://ramos-mejia.properati.com.ar/s748_venta_departamentos_la-matanza
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Sur|Quilmes|Quilmes|,"-34.7407199,-58.2679051",,,,,115,115,,,,5,,http://quilmes.properati.com.ar/n062_venta_departamentos_quilmes
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Pilar|,"-34.4521491,-58.9015654",,,,,,,,,,,,http://pilar-bs-as-g-b-a-zona-norte.properati.com.ar/egx6_venta_departamento_pilar
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Ituzaingó|Ituzaingó|,"-34.6319879,-58.6782352",120000,USD,1819488,120000,200,100,600,1200,,3,,http://ituzaingo.properati.com.ar/yp8p_venta_casa_ituzaingo_gabriela-mistral_300_lavadero_patio_gustavo-piccione-propiedades_3lk
sell,apartment,|Argentina|Capital Federal|Recoleta|,,410000,USD,6216584,410000,137,129,2992.70073,3178.294574,,4,,http://recoleta.properati.com.ar/z4ah_venta_departamentos_recoleta_baulera_suite_hidromasaje_lavadero_toilette_vestidor_luminoso_dependencias_garage_doble-circulacion_exir
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Benavidez|,,238000,USD,3608651.2,238000,330,200,721.2121212,1190,,,,http://benavidez.properati.com.ar/n6z2_venta_casa_benavidez_800
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Sur|La Plata|La Plata|,"-34.918786,-57.957666",,,,,,,,,,3,,http://la-plata.properati.com.ar/wjgm_venta_departamentos_brandsen
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Haedo|,"-34.644283,-58.5916944",90000,USD,1364616,90000,43,39,2093.023256,2307.692308,2,2,,http://haedo.properati.com.ar/xg1k_venta_departamentos_haedo
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|,"-34.6450597,-58.5754163",75000,USD,1137180,75000,50,50,1500,1500,,2,,http://la-matanza.properati.com.ar/11uuc_venta_departamentos_la-matanza_patio_piscina_terraza_garage_placard_estrenar_miriam-malizia-ngeocios-inmobiliarios
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Ramos Mejía|,"-34.6398413,-58.569288",,,,,200,200,,,,,,http://ramos-mejia.properati.com.ar/63bj_venta_casa_ramos-mejia
sell,PH,|Argentina|Bs.As. G.B.A. Zona Norte|General San Martín|,"-34.5803189,-58.5394142",135000,USD,2046924,135000,170,120,794.1176471,1125,,4,,http://general-san-martin-bs-as-g-b-a-zona-norte.properati.com.ar/yt3v_venta_ph_general-san-martin_balcon_lavadero_patio_terraza_placard_matticoli-inmobiliaria_cd2
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Vicente López|,"-34.532081,-58.474115",1400000,USD,21227360,1400000,,640,,2187.5,,6,,http://vicente-lopez-bs-as-g-b-a-zona-norte.properati.com.ar/xp68_venta_casa_vicente-lopez_suite_gimnasio_jardin_lavadero_terraza_vestidor_luminoso_sauna_dependencias_garage_losa-radiante
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Ramos Mejía|,,,,,,220,200,,,,5,,http://ramos-mejia.properati.com.ar/s5pv_venta_casa_la-matanza
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Nordelta|,,980000,USD,14859152,980000,650,600,1507.692308,1633.333333,,8,6000,http://nordelta.properati.com.ar/wmjw_venta_casa_nordelta
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Haedo|,"-34.6371146,-58.5796842",66000,USD,1000718.4,66000,39,39,1692.307692,1692.307692,1,2,,http://haedo.properati.com.ar/hehh_venta_departamento_haedo
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Nordelta|,"-34.4056325147,-58.6640370188",435000,USD,6595644,435000,566,221,768.5512367,1968.325792,,,,http://nordelta.properati.com.ar/10od2_venta_casa_nordelta_lavadero_parrilla_piscina_luminoso_aire-acondicionado_estrenar_losa-radiante_doble-circulacion_salaya-romera-nordelta
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|San Fernando|Victoria|,"-34.4512839,-58.5411542",115000,USD,1743676,115000,15,60,7666.666667,1916.666667,1,,,http://victoria.properati.com.ar/n7wn_venta_departamentos_victoria_ambrosoni_1100
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Nordelta|,,415000,USD,6292396,415000,242,214,1714.876033,1939.252336,,5,3300,http://nordelta.properati.com.ar/or67_venta_casa_nordelta
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|San Isidro|Martínez|,"-34.4864381,-58.5046466",420000,USD,6368208,420000,374,306,1122.994652,1372.54902,,,,http://martinez.properati.com.ar/w487_venta_casa_martinez_saenz-valiente_100
sell,apartment,|Argentina|Capital Federal|Belgrano|,"-34.565118,-58.442631",325000,USD,4927780,325000,,99,,3282.828283,,3,,http://belgrano.properati.com.ar/11e02_venta_departamentos_belgrano_baulera_lavadero_vestidor_lujoso_dependencias_garage_re-max-uno
sell,apartment,|Argentina|Capital Federal|Chacarita|,"-34.5792,-58.454883",110000,USD,1667864,110000,,54,,2037.037037,3,3,,http://chacarita.properati.com.ar/10y2h_venta_departamentos_paternal_lavadero_terraza_luminoso_impecable_placard_re-max-habitat
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Sur|La Plata|La Plata|,"-34.912848,-57.950185",60000,USD,909744,60000,,34,,1764.705882,,2,,http://la-plata.properati.com.ar/ykyq_venta_departamentos_la-plata_baulera_placard_re-max-diagonal
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Moreno|Moreno|,,100000,USD,1516240,100000,1250,100,80,1000,,3,,http://moreno.properati.com.ar/s745_venta_casa_moreno
sell,store,|Argentina|Capital Federal|Caballito|,"-34.6139012,-58.4343342",42000,USD,636820.8,42000,23,23,1826.086957,1826.086957,,,,http://caballito.properati.com.ar/111q9_venta_local_caballito_kitchinete_marcela-montegrande
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|San Justo|,,,,,,,70,,,,3,,http://san-justo-la-matanza.properati.com.ar/s5j5_venta_departamentos_la-matanza
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Benavidez|,,495000,USD,7505388,495000,800,240,618.75,2062.5,,,,http://benavidez.properati.com.ar/10kxy_venta_casa_benavidez_0_suite_lavadero_parrilla_piscina_toilette_vestidor_luminoso_garage_valencia-ana-santa-barbara
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|San Miguel|Muñiz|,"-34.5473491,-58.7040313",1541000,ARS,1536722.88,101350.9,0,,,,,,,http://muniz.properati.com.ar/11qud_venta_departamentos_muniz_balcon_baulera_lavadero_parrilla_piscina_garage_losa-radiante_julia-linardi-propiedades
sell,PH,|Argentina|Capital Federal|Recoleta|,"-34.5873189955,-58.3958318109",,,,,47,47,,,2,3,400,http://recoleta.properati.com.ar/ype5_venta_ph_recoleta_lopez-vicente_2200_terraza_luminoso_josefina-sackmann-sala-campos-casas-lotes
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Sur|Almirante Brown|Adrogué|,"-34.7986312,-58.3801662",110000,USD,1667864,110000,48,45,2291.666667,2444.444444,,,,http://adrogue.properati.com.ar/wvy7_venta_departamentos_adrogue
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|Tres de Febrero|,"-34.5978339,-58.5438914",,,,,56,47,,,,2,,http://tres-de-febrero.properati.com.ar/ww6l_venta_departamentos_tres-de-febrero
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Nordelta|,"-34.5008239,-58.6437548",147000,USD,2228872.8,147000,69,60,2130.434783,2450,,,,http://nordelta.properati.com.ar/pkgd_venta_departamentos_nordelta
sell,house,|Argentina|Bs.As. G.B.A. Zona Sur|Quilmes|Quilmes|,"-34.736855,-58.290482",,,,,,,,,,5,,http://quilmes.properati.com.ar/103bf_venta_casa_quilmes_jardin_parrilla_piscina_vestidor_garage_re-max-sur
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Pilar|Bermudas Country Club|,"-34.4261689044,-58.7802886963",210000,USD,3184104,210000,180,170,1166.666667,1235.294118,,,,http://bermudas-country-club.properati.com.ar/eg86_venta_casa_pilar
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|San Isidro|Martínez|,"-34.503609,-58.5201727",400000,USD,6064960,400000,240,235,1666.666667,1702.12766,,,,http://martinez.properati.com.ar/zle5_venta_casa_martinez_talcahuano_2600_suite_lavadero_parrilla_piscina_toilette_vestidor_garage_losa-radiante_bezruk-carlos
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|General San Martín|,"-34.5797482,-58.537656",120000,USD,1819488,120000,58,43,2068.965517,2790.697674,,2,1500,http://general-san-martin-bs-as-g-b-a-zona-norte.properati.com.ar/10gnm_venta_departamentos_general-san-martin_hidromasaje_lavadero_parrilla_sum_vista_amenities_placard_alvarez-propiedades_cs7
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|San Isidro|,,250000,USD,3790600,250000,69,64,3623.188406,3906.25,,,,http://san-isidro-bs-as-g-b-a-zona-norte.properati.com.ar/11p0o_venta_departamentos_san-isidro_0_baulera_suite_gimnasio_lavadero_parrilla_piscina_quincho_toilette_vestidor_luminoso_sauna_garage_amenities_jaureguiberry-asesores-inmobiliarios-san-isidro
sell,PH,|Argentina|Bs.As. G.B.A. Zona Sur|La Plata|Tolosa|,"-34.895365,-57.984939",800000,ARS,797779.53,52615.65,,60,,13333.33333,,3,,http://tolosa.properati.com.ar/114yg_venta_ph_la-plata_lavadero_parrilla_patio_re-max-impacto
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Ituzaingó|Parque Leloir|,"-34.6272479,-58.6804616",280000,USD,4245472,280000,1140,180,245.6140351,1555.555556,,,,http://parque-leloir.properati.com.ar/tybs_venta_casa_parque-leloir
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Pilar|Del Viso|,"-34.435545,-58.795528",,,,,157,124,,,,,,http://del-viso.properati.com.ar/112vb_venta_departamentos_del-viso_luminoso_oppel-inmuebles_d63
sell,apartment,|Argentina|Capital Federal|Coghlan|,"-34.5644917,-58.4723786",154000,USD,2335009.6,154000,,,,,,,,http://coghlan.properati.com.ar/kcxe_venta_departamentos_coghlan
sell,house,|Argentina|Bs.As. G.B.A. Zona Sur|Berazategui|,"-34.7813764,-58.2105209",135000,USD,2046924,135000,435,80,310.3448276,1687.5,,2,,http://berazategui-bs-as-g-b-a-zona-sur.properati.com.ar/7fs6_venta_casa_berazategui
sell,store,|Argentina|Bs.As. G.B.A. Zona Sur|Lomas de Zamora|Banfield|,"-34.7359324769,-58.3975017479",,,,,,,,,,,,http://banfield.properati.com.ar/xtg9_venta_local_banfield
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Vicente López|Olivos|,"-34.5097459,-58.4791511",240000,USD,3638976,240000,0,59,,4067.79661,4,,,http://olivos.properati.com.ar/uxzm_venta_departamentos_olivos_avenida-del-libertador_2300
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Villa Luzuriaga|,"-34.6703845,-58.5793798",80000,USD,1212992,80000,52,42,1538.461538,1904.761905,,2,,http://villa-luzuriaga.properati.com.ar/jmw9_venta_departamento_villa-luzuriaga
sell,apartment,|Argentina|Capital Federal|Villa Luro|,"-34.638857,-58.510115",69000,USD,1046205.6,69000,,45,,1533.333333,,2,,http://villa-luro.properati.com.ar/101n9_venta_departamentos_velez-sarsfield_patio_luminoso_placard_re-max-premium-ii
sell,apartment,|Argentina|Capital Federal|Recoleta|,"-34.5895459,-58.3973636",800000,USD,12129920,800000,170,160,4705.882353,5000,,4,,http://recoleta.properati.com.ar/ywly_venta_departamentos_recoleta_balcon_suite_lavadero_aire-acondicionado_zemborain-propiedades
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|San Isidro|,"-34.4724794,-58.5253407",590000,USD,8945816,590000,857,420,688.4480747,1404.761905,,,,http://san-isidro-bs-as-g-b-a-zona-norte.properati.com.ar/nedy_venta_casa_san-isidro_don-bosco_600
sell,PH,|Argentina|Capital Federal|Villa Devoto|,"-34.6037795108,-58.5123075717",280000,USD,4245472,280000,93,78,3010.752688,3589.74359,,3,1,http://villa-devoto.properati.com.ar/vrvc_venta_ph_villa-devoto
sell,house,|Argentina|Bs.As. G.B.A. Zona Sur|La Plata|City Bell|,"-34.877693,-58.049161",,,,,,,,,,4,,http://city-bell.properati.com.ar/wam4_venta_casa_ensenada
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Benavidez|,,560000,USD,8490944,560000,910,330,615.3846154,1696.969697,,,,http://benavidez.properati.com.ar/nkzb_venta_casa_benavidez_0
sell,PH,|Argentina|Bs.As. G.B.A. Zona Norte|Vicente López|Olivos|,"-34.5092184,-58.5098966",165000,USD,2501796,165000,0,105,,1571.428571,,4,,http://olivos.properati.com.ar/11939_venta_ph_olivos_lavadero_patio_toilette_garage_claudio-parra-propiedades
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Vicente López|Florida|,"-34.5338458,-58.489214",230000,USD,3487352,230000,,111,,2072.072072,,4,,http://florida.properati.com.ar/5rsb_venta_departamento_barrio-la-florida_costa-atlantica
sell,apartment,|Argentina|Capital Federal|Villa Urquiza|,"-34.5720545,-58.4745649",93000,USD,1410103.2,93000,35,35,2657.142857,2657.142857,,1,,http://villa-urquiza.properati.com.ar/12twr_venta_departamentos_villa-urquiza_amenities_estrenar_zuker-propiedades_dkh
sell,apartment,|Argentina|Capital Federal|Belgrano|,"-34.570711,-58.4395259",1170000,USD,17740008,1170000,508,,2303.149606,,,6,,http://belgrano.properati.com.ar/j2c6_venta_departamento_belgrano
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Sur|La Plata|La Plata|,"-34.9055773,-57.9736977",,,,,35,,,,,1,,http://la-plata.properati.com.ar/ukwg_venta_departamentos_la-plata
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|General San Martín|,"-34.577168,-58.538654",,,,,64,57,,,,3,,http://general-san-martin-bs-as-g-b-a-zona-norte.properati.com.ar/um9j_venta_departamentos_general-san-martin
sell,apartment,|Argentina|Capital Federal|Retiro|,"-34.5928410718,-58.3807276878",590000,USD,8945816,590000,212,206,2783.018868,2864.07767,,,,http://retiro.properati.com.ar/ol5j_venta_departamentos_retiro
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Pilar|,"-34.442902,-58.92349",85000,USD,1288804,85000,,55,,1545.454545,1,2,,http://pilar-bs-as-g-b-a-zona-norte.properati.com.ar/y72i_venta_departamentos_pilar-plaza_parrilla_terraza_garage_placard_pilar
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|San Isidro|Martínez|,"-34.5182463,-58.4832402",170000,USD,2577608,170000,133,94,1278.195489,1808.510638,,,,http://martinez.properati.com.ar/zh5y_venta_casa_martinez_italia_1200_suite_lavadero_toilette_impecable_aire-acondicionado_arrambide-propiedades
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Vicente López|Olivos|,,92000,USD,1394940.8,92000,27,25,3407.407407,3680,,1,800,http://olivos.properati.com.ar/11xbx_venta_departamentos_olivos_luminoso_garage_d-aria_93n
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|San Miguel|San Miguel|,"-34.548377,-58.711198",135000,USD,2046924,135000,120,120,1125,1125,,3,,http://san-miguel-san-miguel.properati.com.ar/104u3_venta_casa_san-miguel_lavadero_terraza_federico-negro-estudio-inmobiliario
sell,apartment,|Argentina|Capital Federal|Palermo|,"-34.5866135,-58.4390914",128700,USD,1951400.88,128700,49,45,2626.530612,2860,1,2,,http://palermo.properati.com.ar/wdpv_venta_departamentos_palermo
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Ituzaingó|Ituzaingó|,"-34.6452713,-58.66530991",140000,USD,2122736,140000,,,,,,,,http://ituzaingo.properati.com.ar/11t5a_venta_casa_ituzaingo_baulera_lavadero_luminoso_vignolo-propiedades
sell,PH,|Argentina|Bs.As. G.B.A. Zona Oeste|Tres de Febrero|Ciudadela|,,90000,USD,1364616,90000,200,200,450,450,,5,,http://ciudadela.properati.com.ar/12fwq_venta_ph_ciudadela_parrilla_garage_echeverria-propiedades_bab
sell,apartment,|Argentina|Capital Federal|San Nicolás|,"-34.6124362,-58.3771826",90000,USD,1364616,90000,35,30,2571.428571,3000,,1,,http://san-nicolas.properati.com.ar/12pxx_venta_departamentos_palermo_gimnasio_piscina_vista_amoblado_amenities_subte-linea-d_subte-linea-a_subte-linea-e_subte-linea-c_yes-propiedades-com_aye
sell,store,|Argentina|Bs.As. G.B.A. Zona Norte|Pilar|Manuel Alberti|,"-34.436194,-58.780833",125000,USD,1895300,125000,,20,,6250,1,,,http://manuel-alberti.properati.com.ar/11bsk_venta_local_pilar_patio_sum_garage_re-max-premium
sell,apartment,|Argentina|Capital Federal|Villa Urquiza|,"-34.577168,-58.48704",120000,USD,1819488,120000,54,51,2222.222222,2352.941176,,3,,http://villa-urquiza.properati.com.ar/109xr_venta_departamentos_villa-urquiza_balcon_lavadero_luminoso_placard_pronin-propiedades
sell,apartment,|Argentina|Capital Federal|Recoleta|,"-34.5906326,-58.3871389",700000,USD,10613680,700000,140,140,5000,5000,,3,14000,http://recoleta.properati.com.ar/12j4y_venta_departamentos_recoleta_suite_patio_vestidor_placard_subte-linea-h_deptos-temporarios
sell,apartment,|Argentina|Capital Federal|Villa Devoto|,"-34.605484,-58.508742",180000,USD,2729232,180000,,82,,2195.121951,2,3,,http://villa-devoto.properati.com.ar/12i24_venta_departamentos_villa-devoto_balcon_vista_dependencias_garage_impecable_re-max-premium-ii
sell,apartment,|Argentina|Capital Federal|Parque Patricios|,"-34.6315798,-58.4005278",,,,,,,,,,3,,http://parque-patricios.properati.com.ar/jrvg_venta_departamento_parque-patricios
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Villa Sarmiento|,"-34.6369352,-58.5750679",98000,USD,1485915.2,98000,66,38,1484.848485,2578.947368,1,2,,http://villa-sarmiento.properati.com.ar/11prh_venta_departamentos_villa-sarmiento_balcon_lavadero_terraza_garage_placard_aire-acondicionado_rosso-propiedades_awx
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Vicente López|Florida Oeste|,"-34.5339403,-58.5041675",82000,USD,1243316.8,82000,50,,1640,,,,,http://florida-oeste.properati.com.ar/xur0_venta_departamentos_florida-oeste_luminoso
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Sur|La Plata|,"-34.9236128272,-57.9309775148",55000,USD,833932,55000,50,30,1100,1833.333333,,,,http://la-plata-bs-as-g-b-a-zona-sur.properati.com.ar/1064j_venta_departamentos_la-plata_lavadero_patio_larrosa-estudio-inmobiliario
sell,PH,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Haedo|,,168000,USD,2547283.2,168000,100,95,1680,1768.421053,,3,,http://haedo.properati.com.ar/wjbz_venta_ph_haedo
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Merlo|,"-34.6644971,-58.7142841",85000,USD,1288804,85000,330,160,257.5757576,531.25,,,,http://merlo-bs-as-g-b-a-zona-oeste.properati.com.ar/hn61_venta_casa_merlo
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|San Isidro|Beccar|,"-34.4686498,-58.5500539",120000,USD,1819488,120000,120,120,1000,1000,,,,http://beccar.properati.com.ar/ehhb_venta_casa_beccar
sell,house,|Argentina|Capital Federal|Villa Crespo|,"-34.5941102,-58.4355209",420000,USD,6368208,420000,323,191,1300.309598,2198.95288,,4,,http://villa-crespo.properati.com.ar/xo6g_venta_casa_villa-crespo_suite_lavadero_parrilla_patio_terraza_dependencias_garage_placard
sell,apartment,|Argentina|Capital Federal|Villa Urquiza|,"-34.5691996,-58.4854526",110000,USD,1667864,110000,,,,,4,2,,http://villa-urquiza.properati.com.ar/pako_venta_departamentos_villa-urquiza
sell,PH,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|San Justo|,,65000,USD,985556,65000,85,73,764.7058824,890.4109589,,3,,http://san-justo-la-matanza.properati.com.ar/zrxy_venta_ph_san-justo_patio_terraza_lavila-propiedades_bbg
sell,apartment,|Argentina|Capital Federal|Villa Urquiza|,"-34.5741558,-58.4931736",89900,USD,1363099.76,89900,44,44,2043.181818,2043.181818,,,,http://villa-urquiza.properati.com.ar/efft_venta_departamento_villa-urquiza
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Ituzaingó|,"-34.6616982,-58.6787142",180000,USD,2729232,180000,,,,,,,,http://ituzaingo-bs-as-g-b-a-zona-oeste.properati.com.ar/ynrr_venta_casa_ituzaingo_suite_jardin_lavadero_parrilla_piscina_quincho_garage_placard_marasco-quiroga-propiedades
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Ramos Mejía|,,85000,USD,1288804,85000,,40,,2125,,2,,http://ramos-mejia.properati.com.ar/yi9t_venta_departamentos_ramos-mejia_patio_estrenar_mg-de-luca-estudio-inmobiliario
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Sur|Almirante Brown|Jose Marmol|,"-34.7924487472,-58.382806778",102570,USD,1555207.36,102570,54,51,1899.444444,2011.176471,,2,,http://jose-marmol.properati.com.ar/rkf7_venta_departamentos_jose-marmol
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|,"-34.395649,-58.702955",750000,USD,11371800,750000,,371,,2021.563342,,5,,http://tigre-bs-as-g-b-a-zona-norte.properati.com.ar/yvf9_venta_casa_barrio-santa-clara_suite_jardin_lavadero_parrilla_piscina_terraza_toilette_re-max-data-house
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|San Isidro|Acassuso|,"-34.4666009,-58.4999277",550000,USD,8339320,550000,432,300,1273.148148,1833.333333,,5,,http://acassuso.properati.com.ar/zqlp_venta_casa_acassuso_suite_jardin_parrilla_piscina_terraza_toilette_vestidor_vista_d-aria_93n
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Sur|Lanús|Lanús Este|,"-34.7105030543,-58.3898663521",75000,USD,1137180,75000,80,58,937.5,1293.103448,,,,http://lanus-este.properati.com.ar/eik9_venta_departamento_lanus-este
sell,apartment,|Argentina|Capital Federal|Barracas|,"-34.6321116,-58.3703982",1466000,ARS,1461931.01,96418.18,48,42,2008.712083,34904.7619,,1,,http://barracas.properati.com.ar/zsm7_venta_departamentos_barracas_balcon_piscina_amenities_placard_nucifora-propiedades_crr
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Benavidez|,,360000,USD,5458464,360000,600,230,600,1565.217391,,,,http://benavidez.properati.com.ar/10v40_venta_casa_benavidez_0_suite_lavadero_parrilla_vestidor_dependencias_mosquera-gallastegui-lomas-de-san-isidro
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Villa Luzuriaga|,,85000,USD,1288804,85000,,60,,1416.666667,,3,,http://villa-luzuriaga.properati.com.ar/xdj6_venta_departamentos_villa-luzuriaga
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Ramos Mejía|,"-34.6440945,-58.5574108",200000,USD,3032480,200000,210,210,952.3809524,952.3809524,,7,,http://ramos-mejia.properati.com.ar/jmtq_venta_casa_la-matanza_sargento-cabral
sell,apartment,|Argentina|Capital Federal|Caballito|,"-34.6274228,-58.4296216",152000,USD,2304684.8,152000,62,54,2451.612903,2814.814815,,3,3000,http://caballito.properati.com.ar/12ijw_venta_departamentos_caballito_doblas_900_balcon_baulera_luminoso_garage_subte-linea-e_dueno-directo_c3e
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|San Fernando|Victoria|,,290000,USD,4397096,290000,0,0,,,,,,http://victoria.properati.com.ar/wmp0_venta_departamentos_victoria_0
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Vicente López|Olivos|,"-34.5093921,-58.4788645",200000,USD,3032480,200000,,47,,4255.319149,6,2,,http://olivos.properati.com.ar/7v2b_venta_departamento_olivos_avenida-del-libertador-gral-san-martin_2300
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Marcos Paz|Barrio El Moro|,"-34.8172586267,-58.8896212358",240000,USD,3638976,240000,315,280,761.9047619,857.1428571,,,,http://barrio-el-moro.properati.com.ar/mtzd_venta_casa_barrio-el-moro
sell,apartment,|Argentina|Capital Federal|San Telmo|,"-34.620556,-58.371667",1165600,ARS,1162364.89,76661.01,35,31,2190.314571,37600,,1,,http://san-telmo.properati.com.ar/zsql_venta_departamentos_san-telmo_garage_nucifora-propiedades_crr
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Ramos Mejía|,,,,,,360,250,,,,4,,http://ramos-mejia.properati.com.ar/u27v_venta_casa_ramos-mejia
sell,store,|Argentina|Bs.As. G.B.A. Zona Norte|Pilar|,"-34.42919,-58.834395",1200000,ARS,1196669.37,78923.48,39,39,2023.678974,30769.23077,,,,http://pilar-bs-as-g-b-a-zona-norte.properati.com.ar/12ny4_venta_local_pilar_blanco-propiedades_dii
sell,PH,|Argentina|Bs.As. G.B.A. Zona Norte|Vicente López|Olivos|,"-34.507565,-58.514857",153000,USD,2319847.2,153000,,20,,7650,,3,,http://olivos.properati.com.ar/yjz5_venta_ph_vicente-lopez_balcon_piscina_terraza_luminoso_lujoso_amoblado_placard_re-max-uno
sell,PH,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Haedo|,,68000,USD,1031043.2,68000,100,50,680,1360,,3,,http://haedo.properati.com.ar/sa4n_venta_ph_moron
sell,store,|Argentina|Bs.As. G.B.A. Zona Norte|San Fernando|,"-34.4363038,-58.5627363",380000,USD,5761712,380000,200,200,1900,1900,,,,http://san-fernando-bs-as-g-b-a-zona-norte.properati.com.ar/cqee_venta_local_san-fernando
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Vicente López|,"-34.5181574,-58.4823162",395000,USD,5989148,395000,,350,,1128.571429,,,,http://vicente-lopez-bs-as-g-b-a-zona-norte.properati.com.ar/e6ok_venta_casa_vicente-lopez
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|General San Martín|San Martín|,"-34.4987919,-58.5634303",225000,USD,3411540,225000,368,140,611.4130435,1607.142857,,,,http://san-martin.properati.com.ar/e7sa_venta_casa_san-martin
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Nordelta|,,620000,USD,9400688,620000,1317,375,470.7668945,1653.333333,,,,http://nordelta.properati.com.ar/ncxa_venta_casa_nordelta_0
sell,apartment,|Argentina|Capital Federal|Flores|,"-34.6255434,-58.4572347",67000,USD,1015880.8,67000,37,33,1810.810811,2030.30303,1,1,1200,http://flores.properati.com.ar/10dx8_venta_departamentos_flores_inmobiliaria-jose-kloc
