operation,property_type,place_with_parent_names,lat-lon,price,currency,price_aprox_local_currency,price_aprox_usd,surface_total_in_m2,surface_covered_in_m2,price_usd_per_m2,price_per_m2,floor,rooms,expenses,properati_url
sell,apartment,|Argentina|Capital Federal|Villa Santa Rita|,"-34.6165677784,-58.4774428246",67200,USD,1018913.28,67200,35,31,1920,2167.741935,1,,,http://villa-santa-rita.properati.com.ar/oasw_venta_departamentos_villa-santa-rita_nazca-av-_1500
sell,apartment,|Argentina|Capital Federal|Flores|,"-34.6285185,-58.4658766",138000,USD,2092411.2,138000,95,85,1452.631579,1623.529412,,3,3400,http://flores.properati.com.ar/11ft2_venta_departamentos_flores_balcon_lavadero_dependencias_garage_grupo-mega-floresta-gaona
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Sur|La Plata|La Plata|,"-34.91265,-57.9391",,,,,,,,,,4,,http://la-plata.properati.com.ar/zq55_venta_departamentos_la-plata_suite_lavadero_parrilla_terraza_toilette_amenities_placard_aire-acondicionado_re-max-roble
sell,PH,|Argentina|Bs.As. G.B.A. Zona Sur|La Plata|La Plata|,"-34.904762,-57.980465",,,,,,,,,,4,,http://la-plata.properati.com.ar/10t0j_venta_ph_la-plata_patio_placard_re-max-impacto
sell,apartment,|Argentina|Capital Federal|Belgrano|,"-34.5637842261,-58.4654250566",120000,USD,1819488,120000,52,42,2307.692308,2857.142857,,2,1,http://belgrano.properati.com.ar/xw55_venta_departamentos_belgrano_capital-brokers
sell,house,|Argentina|Capital Federal|Villa Devoto|,"-34.6011671,-58.5098458",750000,USD,11371800,750000,450,450,1666.666667,1666.666667,,5,,http://villa-devoto.properati.com.ar/xc6p_venta_casa_villa-devoto
sell,apartment,|Argentina|Capital Federal|Belgrano|,"-34.564511,-58.464647",384727,USD,5833384.66,384727,122,122,3153.5,3153.5,,4,,http://belgrano.properati.com.ar/y78g_venta_departamentos_belgrano_landing-propiedades
sell,house,|Argentina|Bs.As. G.B.A. Zona Sur|Berazategui|Ranelagh|,"-34.7849380653,-58.2001391921",,,,,948,320,,,,,,http://ranelagh.properati.com.ar/10x5b_venta_casa_ranelagh_suite_parrilla_piscina_quincho_terraza_garage_maribel-arnosti-propiedades
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|San Isidro|Acassuso|,"-34.4997585,-58.5455026",249000,USD,3775437.6,249000,380,64,655.2631579,3890.625,,,,http://acassuso.properati.com.ar/ybql_venta_casa_acassuso_acassuso_600_garage_casado-propiedades
sell,PH,|Argentina|Bs.As. G.B.A. Zona Norte|General San Martín|San Martín|,"-34.5470920256,-58.5887331444",60000,USD,909744,60000,65,48,923.0769231,1250,,,,http://san-martin.properati.com.ar/s2il_venta_ph_san-martin
sell,apartment,|Argentina|Capital Federal|Villa Luro|,"-34.637834,-58.503098",165000,USD,2501796,165000,,86,,1918.604651,,3,,http://villa-luro.properati.com.ar/ykfx_venta_departamentos_floresta_balcon_baulera_parrilla_quincho_sum_garage_amenities_placard_aire-acondicionado_re-max-urbana
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Sur|Lanús|Remedios de Escalada|,"-34.7225064,-58.3959529",800000,ARS,797779.53,52615.65,33,33,1594.413636,24242.42424,4,2,,http://remedios-de-escalada.properati.com.ar/11awc_venta_departamentos_remedios-de-escalada_balcon_eduardo-reyes-propiedades
sell,apartment,|Argentina|Capital Federal|Flores|,"-34.6364794,-58.4532745",255000,USD,3866412,255000,216,155,1180.555556,1645.16129,,,,http://flores.properati.com.ar/11a3v_venta_departamentos_flores_lavadero_parrilla_patio_quincho_terraza_luminoso_placard_grupo-mega-op-flores
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|Tres de Febrero|,"-34.5587234,-58.613163",,,,,,,,,,,,http://tres-de-febrero.properati.com.ar/ehcw_venta_departamento_san-miguel
sell,store,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|,"-34.6619995,-58.6054732",170000,USD,2577608,170000,,,,,,,,http://moron-bs-as-g-b-a-zona-oeste.properati.com.ar/edjq_venta_local_moron
sell,apartment,|Argentina|Capital Federal|Parque Centenario|,"-34.60695,-58.435936",170000,USD,2577608,170000,92,87,1847.826087,1954.022989,,,,http://parque-centenario.properati.com.ar/e8f1_venta_departamento_parque-centenario
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Malvinas Argentinas|Malvinas Argentinas|,"-34.4714672812,-58.6982345581",,,,,1544,300,,,,3,,http://malvinas-argentinas.properati.com.ar/kn0b_venta_casa_malvinas-argentinas
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|San Isidro|Martínez|,"-34.4965153,-58.4971494",135000,USD,2046924,135000,0,57,,2368.421053,2,,,http://martinez.properati.com.ar/12qak_venta_departamentos_martinez_pirovano_0_luminoso_impecable_martin-propiedades_aov
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Merlo|San Antonio De Padua|,"-34.668132,-58.7154721",,,,,,,,,,,,http://san-antonio-de-padua.properati.com.ar/10f7w_venta_casa_san-antonio-de-padua_juan-bautista-alberdi_300_suite_hidromasaje_lavadero_toilette_dependencias_garage_mosca-propiedades_bp3
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Pilar|,"-34.455905,-58.908329",230000,USD,3487352,230000,160,160,1437.5,1437.5,,,,http://pilar-bs-as-g-b-a-zona-norte.properati.com.ar/12o0c_venta_casa_pilar_suite_jardin_lavadero_parrilla_blanco-propiedades_dii
sell,apartment,|Argentina|Capital Federal|Parque Chas|,"-34.5834208616,-58.474618378",78000,USD,1182667.2,78000,41,39,1902.439024,2000,,,,http://parque-chas.properati.com.ar/105cd_venta_departamentos_villa-urquiza_balcon_garage_estrenar_ms-propiedades
sell,PH,|Argentina|Capital Federal|Palermo|,"-34.6147328,-58.3900242",148000,USD,2244035.2,148000,129,83,1147.286822,1783.13253,,3,,http://palermo.properati.com.ar/11rjj_venta_ph_palermo_terraza_luminoso_rg-montes_7ff
sell,apartment,|Argentina|Capital Federal|Caballito|,"-34.6139914,-58.4394779",345000,USD,5231028,345000,173,155,1994.219653,2225.806452,,4,,http://caballito.properati.com.ar/10b1h_venta_departamentos_caballito_balcon_doble-circulacion_migliorisi-propiedades_cy3
sell,PH,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Ramos Mejía|,"-34.6506941,-58.5549096",80000,USD,1212992,80000,,,,,,3,,http://ramos-mejia.properati.com.ar/xszu_venta_ph_ramos-mejia_oncativo_100_lavadero_patio_terraza_garage
sell,house,|Argentina|Bs.As. G.B.A. Zona Sur|San Vicente|San Vicente|,"-34.936467,-58.496962",599000,USD,9082277.6,599000,,300,,1996.666667,,4,,http://san-vicente.properati.com.ar/xyof_venta_casa_san-vicente_balcon_suite_jardin_parrilla_piscina_terraza_vestidor_lujoso_aire-acondicionado_re-max-alianza
sell,PH,|Argentina|Bs.As. G.B.A. Zona Norte|San Isidro|Beccar|,"-34.4635431,-58.5399827",148000,USD,2244035.2,148000,115,115,1286.956522,1286.956522,,5,,http://beccar.properati.com.ar/y48e_venta_ph_beccar_dic-propiedades_c80
sell,apartment,|Argentina|Capital Federal|Palermo|,"-34.5803696,-58.4084914",740000,USD,11220176,740000,0,105,,7047.619048,,3,6100,http://palermo.properati.com.ar/11nf2_venta_departamentos_palermo_gimnasio_lavadero_piscina_terraza_vestidor_luminoso_sauna_lujoso_amenities_placard_aire-acondicionado_durban-keiller-asesoramiento-inmobiliario_bx8
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Pilar|Barrio Los Jazmines - Pilar del Este|,"-34.433319,-58.899593",296000,USD,4488070.4,296000,,270,,1096.296296,,5,,http://barrio-los-jazmines-pilar-del-este.properati.com.ar/10rk1_venta_casa_barrio-los-jazmines-pilar-del-este_parrilla_piscina_luminoso_garage_impecable_re-max-elite
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Sur|Lomas de Zamora|Banfield|,"-34.7447499,-58.3908688",185000,USD,2805044,185000,76,73,2434.210526,2534.246575,,3,,http://banfield.properati.com.ar/shod_venta_departamentos_banfield
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Benavidez|,,350000,USD,5306840,350000,760,260,460.5263158,1346.153846,,,,http://benavidez.properati.com.ar/un7t_venta_casa_benavidez_0
sell,apartment,|Argentina|Capital Federal|Caballito|,"-34.623771,-58.440083",128000,USD,1940787.2,128000,,46,,2782.608696,,2,,http://caballito.properati.com.ar/10529_venta_departamentos_caballito_balcon_lujoso_garage_caballito
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|San Isidro|Villa Adelina|,"-34.51104,-58.5423604",249000,USD,3775437.6,249000,168,185,1482.142857,1345.945946,,,,http://villa-adelina-san-isidro.properati.com.ar/zfxq_venta_casa_villa-adelina_lamadrid-gral-_1600_suite_lavadero_toilette_garage_via-pueyrredon
sell,apartment,|Argentina|Capital Federal|Flores|,"-34.629231,-58.460781",78000,USD,1182667.2,78000,,37,,2108.108108,,2,,http://flores.properati.com.ar/12om4_venta_departamentos_flores_balcon_gimnasio_hidromasaje_lavadero_sum_terraza_luminoso_lujoso_garage_amoblado_impecable_estrenar_subte-linea-a_re-max-ra-iacute-ces
sell,PH,|Argentina|Capital Federal|Palermo|,"-34.5934887,-58.4237661",465000,USD,7050516,465000,120,120,3875,3875,,4,,http://palermo.properati.com.ar/12phs_venta_ph_palermo_terraza_migliorisi-propiedades_cy2
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|General San Martín|,"-34.5552163,-58.5417583",120000,USD,1819488,120000,169,203,710.0591716,591.1330049,,4,,http://general-san-martin-bs-as-g-b-a-zona-norte.properati.com.ar/uuah_venta_casa_general-san-martin
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|,"-34.6566276,-58.6228028",85025,USD,1289183.06,85025,53,50,1604.245283,1700.5,,,,http://moron-bs-as-g-b-a-zona-oeste.properati.com.ar/ead4_venta_departamento_moron
sell,store,|Argentina|Bs.As. G.B.A. Zona Sur|Avellaneda|Wilde|,"-34.7166443406,-58.3385639421",480000,ARS,478667.71,31569.39,90,90,350.771,5333.333333,,,,http://wilde.properati.com.ar/eb1l_venta_local_wilde
sell,apartment,|Argentina|Capital Federal|Nuñez|,"-34.5479263,-58.4562118",1400000,USD,21227360,1400000,230,,6086.956522,,21,4,,http://nunez.properati.com.ar/wxl8_venta_departamentos_nunez
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Escobar|El Canton Barrio Puerto|,"-34.3539508092,-58.741306347",200000,USD,3032480,200000,190,150,1052.631579,1333.333333,,5,,http://el-canton-barrio-puerto.properati.com.ar/12p9d_venta_casa_escobar_suite_lavadero_parrilla_vestidor_luminoso_estrenar_rodriguez-jurado-propiedades
sell,apartment,|Argentina|Capital Federal|Boedo|,"-34.6248755,-58.4177943",110000,USD,1667864,110000,46,42,2391.304348,2619.047619,,2,,http://boedo.properati.com.ar/w7ai_venta_departamentos_boedo
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Sur|La Plata|Villa Elvira|,"-34.93250483,-57.9252249929",85000,USD,1288804,85000,57,57,1491.22807,1491.22807,,,,http://villa-elvira.properati.com.ar/x0b3_venta_departamentos_villa-elvira
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|,,,,,,,,,,,,,http://tigre-bs-as-g-b-a-zona-norte.properati.com.ar/11g8c_venta_casa_tigre_suite_hidromasaje_lavadero_parrilla_piscina_toilette_vestidor_dependencias_garage_aire-acondicionado_losa-radiante_m-m-propiedades_bhs
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Ramos Mejía|,"-34.6406429,-58.5670616",48000,USD,727795.2,48000,26,,1846.153846,,17,1,600,http://ramos-mejia.properati.com.ar/xg7r_venta_departamentos_ramos-mejia
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Vicente López|Olivos|,"-34.506114,-58.4793911",265000,USD,4018036,265000,78,70,3397.435897,3785.714286,,2,,http://olivos.properati.com.ar/11zek_venta_departamentos_olivos_balcon_lavadero_parrilla_terraza_toilette_luminoso_sauna_electrogeno_garage_amenities_aire-acondicionado_nucifora-propiedades_cro
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Pilar|,"-34.4641702621,-58.7457051698",2765230,ARS,2757555.05,181867.98,106,82,1715.73566,33722.31707,,3,,http://pilar-bs-as-g-b-a-zona-norte.properati.com.ar/10gr4_venta_departamentos_pilar_balcon_baulera_parrilla_toilette_garage_izrastzoff-agentes-inmobiliarios
sell,PH,|Argentina|Bs.As. G.B.A. Zona Sur|Lanús|Lanús Oeste|,"-34.6959087337,-58.4073013879",65000,USD,985556,65000,,,,,,,,http://lanus-oeste.properati.com.ar/1072u_venta_ph_lanus-oeste_patio_placard_estrenar_novosad-vanina-inmobiliaria
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Vicente López|Olivos|,"-34.5028,-58.4945",225000,USD,3411540,225000,0,81,,2777.777778,,3,,http://olivos.properati.com.ar/xhbr_venta_departamentos_olivos_balcon_suite_gimnasio_lavadero_sum_terraza_garage_placard_estrenar
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|,,1100000,USD,16678640,1100000,1854,325,593.3117584,3384.615385,,,,http://tigre-bs-as-g-b-a-zona-norte.properati.com.ar/x3ma_venta_casa_tigre_0
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|,,1750000,USD,26534200,1750000,2400,560,729.1666667,3125,,,,http://bs-as-g-b-a-zona-norte.properati.com.ar/puua_venta_casa_bs-as-g-b-a-zona-norte_blanco-encalada_1700
sell,house,|Argentina|Bs.As. G.B.A. Zona Sur|Quilmes|Bernal|,"-34.7100181,-58.2964757",110000,USD,1667864,110000,277,110,397.1119134,1000,,,,http://bernal.properati.com.ar/12qo0_venta_casa_bernal_jardin_patio_toilette_luminoso_garage_placard_o-keefe-inmobiliaria-rural-y-urbana_djq
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Ramos Mejía|,"-34.6611875561,-58.5658508699",75000,USD,1137180,75000,55,55,1363.636364,1363.636364,,,,http://ramos-mejia.properati.com.ar/slyv_venta_departamentos_ramos-mejia
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Haedo|,,65000,USD,985556,65000,,36,,1805.555556,,2,,http://haedo.properati.com.ar/s6pd_venta_departamentos_moron
sell,apartment,|Argentina|Capital Federal|Belgrano|,"-34.5622063,-58.4593905",222900,USD,3379698.96,222900,86,82,2591.860465,2718.292683,,4,2400,http://belgrano.properati.com.ar/12f46_venta_departamentos_belgrano_balcon_lavadero_aire-acondicionado_doble-circulacion_subte-linea-d_basa-inmobiliaria
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|José C Paz|José C Paz|,"-34.52570724,-58.75535965",80000,USD,1212992,80000,,,,,,,,http://jose-c-paz.properati.com.ar/10z53_venta_casa_jose-c-paz_lavadero_luminoso_garage_gregori-negocios-inmobiliarios
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Moreno|,"-34.622335,-58.7913845",80000,USD,1212992,80000,,,,,,,,http://moreno-bs-as-g-b-a-zona-oeste.properati.com.ar/zopx_venta_casa_moreno_lavadero_terraza_ramirez-mandatos-negocios-inmobiliarios
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Nordelta|,"-34.4465229,-58.6338743",920000,USD,13949408,920000,828,350,1111.111111,2628.571429,,,,http://nordelta.properati.com.ar/11y6s_venta_casa_nordelta_balcon_suite_parrilla_piscina_terraza_toilette_vestidor_dependencias_tenis_aire-acondicionado_nucifora-propiedades_crq
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|San Isidro|Acassuso|,"-34.4810659,-58.5062241",290000,USD,4397096,290000,164,179,1768.292683,1620.111732,,,,http://acassuso.properati.com.ar/10u6q_venta_casa_acassuso_intendente-alfaro_0_garage_bezruk-carlos
sell,apartment,|Argentina|Capital Federal|Caballito|,"-34.6089724,-58.4443584",,,,,,,,,,,,http://caballito.properati.com.ar/wlcx_venta_departamentos_caballito
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Ramos Mejía|,"-34.6506501,-58.5541595",92000,USD,1394940.8,92000,,,,,,,,http://ramos-mejia.properati.com.ar/i3dy_venta_departamento_ramos-mejia
sell,PH,|Argentina|Bs.As. G.B.A. Zona Sur|Lanús|Lanús|,"-34.694681,-58.409662",75000,USD,1137180,75000,,70,,1071.428571,4,3,,http://lanus.properati.com.ar/1079e_venta_ph_lanus_patio_re-max-data-house
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Ituzaingó|Ituzaingó|,"-34.6442293,-58.6662807",200000,USD,3032480,200000,120,120,1666.666667,1666.666667,,,,http://ituzaingo.properati.com.ar/npgv_venta_casa_ituzaingo
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Benavidez|,,265000,USD,4018036,265000,986,156,268.7626775,1698.717949,,,,http://benavidez.properati.com.ar/ref2_venta_casa_benavidez_0
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Benavidez|,,295000,USD,4472908,295000,930,167,317.2043011,1766.467066,,,,http://benavidez.properati.com.ar/n589_venta_casa_benavidez_0
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Pilar|Del Viso|,"-34.46109,-58.854135",41000,USD,621658.4,41000,28,28,1464.285714,1464.285714,,1,,http://del-viso.properati.com.ar/12o30_venta_departamentos_del-viso_garage_blanco-propiedades_dii
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Ituzaingó|Ituzaingó|,"-34.6433412,-58.6793102",100000,USD,1516240,100000,,,,,,,,http://ituzaingo.properati.com.ar/11svj_venta_casa_ituzaingo_jardin_inmobiliaria-carlucci_d52
sell,house,|Argentina|Bs.As. G.B.A. Zona Sur|Lanús|Lanús|,"-34.7006834,-58.4044452",120000,USD,1819488,120000,281,281,427.0462633,427.0462633,,5,,http://lanus.properati.com.ar/rf0q_venta_casa_lanus
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Haedo|,"-34.6391221,-58.6018093",160000,USD,2425984,160000,234,134,683.7606838,1194.029851,,4,,http://haedo.properati.com.ar/jmn7_venta_casa_haedo_vuelta-de-obligado_1900
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|San Isidro|,,430000,USD,6519832,430000,680,230,632.3529412,1869.565217,,,,http://san-isidro-bs-as-g-b-a-zona-norte.properati.com.ar/10m5e_venta_casa_san-isidro_elflein-maestra-ada_2900_balcon_suite_jardin_piscina_quincho_terraza_toilette_vestidor_luminoso_vista_dependencias_placard_zampone-propiedades
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|San Isidro|,"-34.5003032,-58.5602501",310000,USD,4700344,310000,0,220,,1409.090909,,5,,http://san-isidro-bs-as-g-b-a-zona-norte.properati.com.ar/ybss_venta_casa_san-isidro_suite_jardin_lavadero_parrilla_piscina_toilette_vestidor_vista_dependencias_garage_zanotti-propiedades_bg7
sell,apartment,|Argentina|Capital Federal|Coghlan|,"-34.5594421,-58.4817313",200000,USD,3032480,200000,65,59,3076.923077,3389.830508,3,2,3000,http://coghlan.properati.com.ar/12kns_venta_departamentos_coghlan_balcon_suite_gimnasio_lavadero_piscina_sum_toilette_luminoso_sauna_garage_tenis_amenities_rcm-propiedades_c67
sell,apartment,|Argentina|Capital Federal|Pompeya|,"-34.6534772,-58.4189634",55000,USD,833932,55000,35,32,1571.428571,1718.75,,2,,http://pompeya.properati.com.ar/txjr_venta_departamentos_pompeya
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Villa Sarmiento|,"-34.6317534546,-58.5660550889",,,,,58,47,,,1,2,,http://villa-sarmiento.properati.com.ar/119pr_venta_departamentos_villa-sarmiento_balcon_gimnasio_hidromasaje_piscina_lujoso_estrenar_battista-propiedades
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Ramos Mejía|,"-34.6508268,-58.5549457",94000,USD,1425265.6,94000,76,49,1236.842105,1918.367347,2,2,,http://ramos-mejia.properati.com.ar/jmup_venta_departamento_la-matanza
sell,apartment,|Argentina|Capital Federal|Caballito|,"-34.6265918,-58.4323446",275000,USD,4169660,275000,161,145,1708.074534,1896.551724,7,4,7000,http://caballito.properati.com.ar/1080g_venta_departamentos_caballito_suite_parrilla_quincho_terraza_toilette_vestidor_luminoso_arq-victorino-de-la-plaza
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|,"-34.4131479,-58.5913809",148000,USD,2244035.2,148000,82,61,1804.878049,2426.229508,2,,,http://tigre-bs-as-g-b-a-zona-norte.properati.com.ar/1094g_venta_departamentos_tigre_avenida-liniers_500_balcon_piscina_terraza_garage_zanotti-propiedades_arf
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Ituzaingó|,"-34.663673,-58.562634",,,,,0,,,,,,,http://ituzaingo-bs-as-g-b-a-zona-oeste.properati.com.ar/udbn_venta_casa_ituzaingo
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Haedo|,,128000,USD,1940787.2,128000,77,85,1662.337662,1505.882353,,3,,http://haedo.properati.com.ar/saud_venta_casa_moron
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|San Isidro|Martínez|,"-34.4902271,-58.5020097",215000,USD,3259916,215000,74,68,2905.405405,3161.764706,3,,,http://martinez.properati.com.ar/uhlm_venta_departamentos_martinez_yrigoyen-hipolito_100
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Sur|Avellaneda|,"-34.6782249,-58.3897718",80000,USD,1212992,80000,50,50,1600,1600,,,,http://avellaneda-bs-as-g-b-a-zona-sur.properati.com.ar/x630_venta_departamentos_avellaneda
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|San Isidro|Beccar|,"-34.4634019,-58.5418748",98000,USD,1485915.2,98000,102,95,960.7843137,1031.578947,3,,,http://beccar.properati.com.ar/nays_venta_departamentos_beccar_guido-gral-_1100
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Vicente López|Carapachay|,"-34.5235407,-58.5283712",152000,USD,2304684.8,152000,250,90,608,1688.888889,,,,http://carapachay.properati.com.ar/zhqn_venta_casa_carapachay_borges-francisco_5200_parrilla_terraza_luminoso_garage_brick-propiedades-servicios_axc
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|,"-34.6537034434,-58.6234116554",120000,USD,1819488,120000,150,130,800,923.0769231,,,,http://moron-bs-as-g-b-a-zona-oeste.properati.com.ar/ehjv_venta_casa_moron
sell,PH,|Argentina|Bs.As. G.B.A. Zona Norte|Vicente López|,"-34.5347848,-58.4738048",170000,USD,2577608,170000,129,93,1317.829457,1827.956989,,3,,http://vicente-lopez-bs-as-g-b-a-zona-norte.properati.com.ar/y1li_venta_ph_vicente-lopez_lavadero_patio_terraza_luminoso_garage_carlos-castano-propiedades
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|San Isidro|Martínez|,"-34.5037161,-58.5360065",250000,USD,3790600,250000,93,83,2688.172043,3012.048193,3,,,http://martinez.properati.com.ar/n7fu_venta_departamentos_martinez_larumbe-monsenor_3100
sell,store,|Argentina|Bs.As. G.B.A. Zona Norte|,,79000,USD,1197829.6,79000,24,24,3291.666667,3291.666667,,,,http://bs-as-g-b-a-zona-norte.properati.com.ar/12trj_venta_local_bs-as-g-b-a-zona-norte_billinghurst_400_montserrat-vera
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|San Isidro|Martínez|,"-34.4874997,-58.5039216",455000,USD,6898892,455000,260,248,1750,1834.677419,2,,,http://martinez.properati.com.ar/xbfo_venta_casa_martinez_tres-sargentos_1600
sell,apartment,|Argentina|Capital Federal|Villa Urquiza|,"-34.5712172,-58.4849095",83000,USD,1258479.2,83000,40,37,2075,2243.243243,5,1,,http://villa-urquiza.properati.com.ar/rtgz_venta_departamentos_villa-urquiza
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|San Isidro|Martínez|,"-34.4887628,-58.5010475",235000,USD,3563164,235000,0,64,,3671.875,3,,,http://martinez.properati.com.ar/y6uv_venta_departamentos_martinez_rodriguez-pena_0_garage_inmobiliaria-lamarca-de-gabriel-h-ceruzzi-csi-5164
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Nordelta|Barrio El Golf|,"-34.4083872935,-58.6370492769",800000,USD,12129920,800000,500,435,1600,1839.08046,,5,,http://barrio-el-golf-nordelta.properati.com.ar/12eud_venta_casa_barrio-el-golf_suite_parrilla_piscina_vestidor_vista_dependencias_mm-nordelta
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Morón|,"-34.6506609,-58.6136397",100000,USD,1516240,100000,47,47,2127.659574,2127.659574,,2,,http://moron.properati.com.ar/r8oh_venta_departamentos_moron
sell,apartment,|Argentina|Capital Federal|Barrio Norte|,"-34.5956924332,-58.4032338789",235000,USD,3563164,235000,102,100,2303.921569,2350,1,4,3000,http://barrio-norte.properati.com.ar/12ioh_venta_departamentos_barrio-norte_charcas_2522_balcon_lavadero_toilette_dependencias_garage_placard_subte-linea-d_subte-linea-h_bertolotti
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Tigre|,"-34.447361,-58.631426",890000,USD,13494536,890000,1070,429,831.7757009,2074.592075,,4,,http://tigre.properati.com.ar/klqa_venta_casa_tigre
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|Tres de Febrero|Caseros|,"-34.5968397,-58.5623588",76000,USD,1152342.4,76000,39,37,1948.717949,2054.054054,1,2,300,http://caseros.properati.com.ar/10q9a_venta_departamentos_caseros_garage_placard_aire-acondicionado_cozzo-propiedades
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Nordelta|,"-34.6037232,-58.3815931",205000,USD,3108292,205000,68,60,3014.705882,3416.666667,4,,3000,http://nordelta.properati.com.ar/j0mc_venta_departamento_nordelta
sell,house,|Argentina|Bs.As. G.B.A. Zona Sur|Lomas de Zamora|Banfield|,"-34.7432707,-58.4102645",160000,USD,2425984,160000,0,177,,903.9548023,,4,,http://banfield.properati.com.ar/xw8d_venta_casa_banfield_baulera_jardin_lavadero_parrilla_patio_terraza_toilette_garage_placard_puente-propiedades_9z0
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Vicente López|,"-34.5201,-58.4853",150000,USD,2274360,150000,0,63,,2380.952381,,,,http://vicente-lopez-bs-as-g-b-a-zona-norte.properati.com.ar/12wgh_venta_departamentos_vicente-lopez_balcon_lavadero_terraza_luminoso_vista_garage_placard_dic-propiedades_c80
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|San Isidro|Acassuso|,,65000,USD,985556,65000,0,30,,2166.666667,,,,http://acassuso.properati.com.ar/xr49_venta_departamentos_acassuso_saenz-pena-pres-roque_0
sell,PH,|Argentina|Capital Federal|Belgrano|,"-34.5788544,-58.4657074",220000,USD,3335728,220000,120,120,1833.333333,1833.333333,,3,,http://belgrano.properati.com.ar/10atg_venta_ph_belgrano_patio_estrenar_migliorisi-propiedades_cy2
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Sur|Avellaneda|Avellaneda|,"-34.6604304,-58.3630051",93000,USD,1410103.2,93000,58,46,1603.448276,2021.73913,1,2,,http://avellaneda.properati.com.ar/ixmj_venta_departamento_avellaneda_25-de-mayo_200
sell,apartment,|Argentina|Capital Federal|San Nicolás|,"-34.606735,-58.390526",145000,USD,2198548,145000,65,65,2230.769231,2230.769231,,4,1800,http://san-nicolas.properati.com.ar/12p8r_venta_departamentos_san-nicolas_luminoso_subte-linea-d_subte-linea-b_subte-linea-a_zommer-negocios-inmobiliarios
